,SampleID,Env
9343,SRR6424687,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9344,SRR6424688,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9345,SRR6424689,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9346,SRR6424690,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9347,SRR6424692,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9348,SRR6424693,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9349,SRR6424694,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9350,SRR6424705,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9351,SRR6424706,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9352,SRR6424707,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9353,SRR6424708,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9354,SRR6424709,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9355,SRR6424710,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9356,SRR6424711,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9357,SRR6424712,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9358,SRR6424713,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9359,SRR6424714,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9360,SRR6424726,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9361,SRR6424728,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9362,SRR6424729,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9363,SRR6424731,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9364,SRR6424733,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9365,SRR6424735,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9366,SRR6424736,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9367,SRR6424737,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9368,SRR6424738,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9369,SRR6424739,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9370,SRR6424740,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9371,SRR6424741,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9372,SRR6424742,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9373,SRR6424743,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9374,SRR6424744,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9375,SRR6424746,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9376,SRR6424749,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9377,SRR6424776,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9378,SRR6424778,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9379,SRR6424780,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9380,SRR6424783,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9381,SRR6424785,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9382,SRR6424786,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9383,SRR6424787,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9384,SRR6424788,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9385,SRR6424790,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9386,SRR6424821,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9387,SRR6424822,Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections
9388,SRR6185161,Population Characteristics:Health
9389,SRR6185162,Population Characteristics:Health
9390,SRR6185164,Population Characteristics:Health
9391,SRR6185165,Population Characteristics:Health
9392,SRR6185166,Population Characteristics:Health
9393,SRR6185167,Population Characteristics:Health
9394,SRR6185169,Population Characteristics:Health
9395,SRR6185170,Population Characteristics:Health
9396,SRR6185171,Population Characteristics:Health
9397,SRR6185172,Population Characteristics:Health
9398,SRR6185173,Population Characteristics:Health
9399,SRR6185174,Population Characteristics:Health
9400,SRR6185175,Population Characteristics:Health
9401,SRR6185176,Population Characteristics:Health
9402,SRR6185177,Population Characteristics:Health
9403,SRR6185178,Population Characteristics:Health
9404,SRR6185179,Population Characteristics:Health
9405,SRR6185180,Population Characteristics:Health
9406,SRR6185181,Population Characteristics:Health
9407,SRR6185182,Population Characteristics:Health
9408,SRR6185183,Population Characteristics:Health
9409,SRR6185184,Population Characteristics:Health
9410,SRR6185185,Population Characteristics:Health
9411,SRR6185186,Population Characteristics:Health
9412,SRR6185187,Population Characteristics:Health
9413,SRR6185188,Population Characteristics:Health
9414,SRR6185189,Population Characteristics:Health
9415,SRR6185190,Population Characteristics:Health
9416,SRR6185191,Population Characteristics:Health
9417,SRR6185192,Population Characteristics:Health
9418,SRR6185193,Population Characteristics:Health
9419,SRR6185194,Population Characteristics:Health
9420,SRR6185195,Population Characteristics:Health
9421,SRR6185196,Population Characteristics:Health
9422,SRR6185197,Population Characteristics:Health
9423,SRR6185198,Population Characteristics:Health
9424,SRR6185199,Population Characteristics:Health
9425,SRR6185200,Population Characteristics:Health
9426,SRR6185201,Population Characteristics:Health
9427,SRR6185202,Population Characteristics:Health
9428,SRR6185203,Population Characteristics:Health
9429,SRR6185204,Population Characteristics:Health
9430,SRR6185205,Population Characteristics:Health
9431,SRR6185206,Population Characteristics:Health
9432,SRR6185207,Population Characteristics:Health
9433,SRR6185208,Population Characteristics:Health
9434,SRR6185209,Population Characteristics:Health
9435,SRR6185210,Population Characteristics:Health
9436,SRR6185211,Population Characteristics:Health
9437,SRR6185212,Population Characteristics:Health
9438,SRR6185213,Population Characteristics:Health
9439,SRR6185214,Population Characteristics:Health
9440,SRR6185215,Population Characteristics:Health
9441,SRR6185216,Population Characteristics:Health
9442,SRR6185217,Population Characteristics:Health
9443,SRR6185218,Population Characteristics:Health
9444,SRR6185219,Population Characteristics:Health
9445,SRR6185220,Population Characteristics:Health
9446,SRR6185221,Population Characteristics:Health
9447,SRR6185222,Population Characteristics:Health
9448,SRR6185223,Population Characteristics:Health
9449,SRR6185224,Population Characteristics:Health
9450,SRR6185225,Population Characteristics:Health
9451,SRR6185226,Population Characteristics:Health
9452,SRR6185227,Population Characteristics:Health
9453,SRR6185228,Population Characteristics:Health
9454,SRR6185229,Population Characteristics:Health
9455,SRR6185230,Population Characteristics:Health
9456,SRR6185231,Population Characteristics:Health
9457,SRR6185232,Population Characteristics:Health
9458,SRR6185233,Population Characteristics:Health
9459,SRR6185234,Population Characteristics:Health
9460,SRR6185235,Population Characteristics:Health
9461,SRR6185236,Population Characteristics:Health
9462,SRR6185237,Population Characteristics:Health
9463,SRR6185238,Population Characteristics:Health
9464,SRR6185239,Population Characteristics:Health
9465,SRR6185240,Population Characteristics:Health
9466,SRR6185241,Population Characteristics:Health
9467,SRR6185242,Population Characteristics:Health
9468,SRR6185243,Population Characteristics:Health
9469,SRR6185244,Population Characteristics:Health
9470,SRR6185245,Population Characteristics:Health
9471,SRR6185246,Population Characteristics:Health
9472,SRR6185247,Population Characteristics:Health
9473,SRR6185248,Population Characteristics:Health
9474,SRR6185249,Population Characteristics:Health
9475,SRR6185250,Population Characteristics:Health
9476,SRR6185251,Population Characteristics:Health
9477,SRR6185252,Population Characteristics:Health
9478,SRR6185253,Population Characteristics:Health
9479,SRR6185254,Population Characteristics:Health
9480,SRR6185255,Population Characteristics:Health
9481,SRR6185256,Population Characteristics:Health
9482,SRR6185257,Population Characteristics:Health
9483,SRR6185258,Population Characteristics:Health
9484,SRR6185259,Population Characteristics:Health
9485,SRR6185260,Population Characteristics:Health
9486,SRR6185261,Population Characteristics:Health
9487,SRR6185262,Population Characteristics:Health
9488,SRR6185263,Population Characteristics:Health
9489,SRR6185264,Population Characteristics:Health
9490,SRR6185265,Population Characteristics:Health
9491,SRR6185266,Population Characteristics:Health
9492,SRR6185267,Population Characteristics:Health
9493,SRR6185268,Population Characteristics:Health
9494,SRR6185269,Population Characteristics:Health
9495,SRR6185271,Population Characteristics:Health
9496,SRR6185272,Population Characteristics:Health
9497,SRR6185273,Population Characteristics:Health
9498,SRR6185274,Population Characteristics:Health
9499,SRR6185275,Population Characteristics:Health
9500,SRR6185276,Population Characteristics:Health
9501,SRR6185277,Population Characteristics:Health
9502,SRR6185278,Population Characteristics:Health
9503,SRR6185279,Population Characteristics:Health
9504,SRR6185280,Population Characteristics:Health
9505,SRR6185281,Population Characteristics:Health
9506,SRR6185282,Population Characteristics:Health
9507,SRR6185283,Population Characteristics:Health
9508,SRR6185284,Population Characteristics:Health
9509,SRR6185285,Population Characteristics:Health
9510,SRR6185286,Population Characteristics:Health
9511,SRR6185287,Population Characteristics:Health
9512,SRR6185288,Population Characteristics:Health
9513,SRR6185289,Population Characteristics:Health
9514,SRR6185290,Population Characteristics:Health
9515,SRR6185291,Population Characteristics:Health
9516,SRR6185292,Population Characteristics:Health
9517,SRR6185293,Population Characteristics:Health
9518,SRR6185294,Population Characteristics:Health
9519,SRR6683565,Population Characteristics:Health
9520,SRR6683571,Population Characteristics:Health
9521,SRR6683574,Population Characteristics:Health
9522,SRR6683575,Population Characteristics:Health
9523,SRR6683576,Population Characteristics:Health
9524,SRR6683577,Population Characteristics:Health
9525,SRR6683578,Population Characteristics:Health
9526,SRR6683579,Population Characteristics:Health
9527,SRR6683613,Population Characteristics:Health
9528,SRR6683615,Population Characteristics:Health
9529,SRR6683616,Population Characteristics:Health
9530,SRR6683617,Population Characteristics:Health
9531,SRR6683618,Population Characteristics:Health
9532,SRR6683619,Population Characteristics:Health
9533,SRR6683621,Population Characteristics:Health
9534,SRR6683622,Population Characteristics:Health
9535,SRR6683629,Population Characteristics:Health
9536,SRR6683631,Population Characteristics:Health
9537,SRR6683674,Population Characteristics:Health
9538,SRR6683675,Population Characteristics:Health
9539,SRR6683695,Population Characteristics:Health
9540,SRR6683696,Population Characteristics:Health
9541,SRR6683700,Population Characteristics:Health
9542,SRR6683701,Population Characteristics:Health
9543,SRR6683708,Population Characteristics:Health
9544,SRR6683714,Population Characteristics:Health
9545,SRR6683715,Population Characteristics:Health
9546,SRR7690035,Population Characteristics:Health
9547,SRR7690037,Population Characteristics:Health
9548,SRR7690038,Population Characteristics:Health
9549,SRR7690042,Population Characteristics:Health
9550,SRR7690045,Population Characteristics:Health
9551,SRR7690051,Population Characteristics:Health
9552,SRR7690052,Population Characteristics:Health
9553,SRR7690054,Population Characteristics:Health
9554,SRR7690058,Population Characteristics:Health
9555,SRR7690064,Population Characteristics:Health
9556,SRR7690065,Population Characteristics:Health
9557,SRR7690066,Population Characteristics:Health
9558,SRR7690067,Population Characteristics:Health
9559,SRR7690069,Population Characteristics:Health
9560,SRR7690070,Population Characteristics:Health
9561,SRR7690073,Population Characteristics:Health
9562,SRR7690079,Population Characteristics:Health
9563,SRR7690087,Population Characteristics:Health
9564,SRR7690100,Population Characteristics:Health
9565,SRR7690101,Population Characteristics:Health
9566,SRR7690102,Population Characteristics:Health
9567,SRR7690107,Population Characteristics:Health
9568,SRR7690111,Population Characteristics:Health
9569,SRR7690116,Population Characteristics:Health
9570,SRR7690120,Population Characteristics:Health
9571,SRR7690121,Population Characteristics:Health
9572,SRR7690129,Population Characteristics:Health
9573,SRR7690138,Population Characteristics:Health
9574,SRR7690139,Population Characteristics:Health
9575,SRR7690145,Population Characteristics:Health
9576,SRR7690147,Population Characteristics:Health
9577,SRR7690148,Population Characteristics:Health
9578,SRR7690155,Population Characteristics:Health
9579,SRR7690157,Population Characteristics:Health
9580,SRR7690164,Population Characteristics:Health
9581,SRR7690166,Population Characteristics:Health
9582,SRR7690173,Population Characteristics:Health
9583,SRR7690177,Population Characteristics:Health
9584,SRR7690181,Population Characteristics:Health
9585,SRR7690189,Population Characteristics:Health
9586,SRR7690191,Population Characteristics:Health
9587,SRR7690194,Population Characteristics:Health
9588,SRR7690195,Population Characteristics:Health
9589,SRR7690200,Population Characteristics:Health
9590,SRR7690207,Population Characteristics:Health
9591,SRR7690208,Population Characteristics:Health
9592,SRR6263965,Population Characteristics:Health
9593,SRR6263966,Population Characteristics:Health
9594,SRR6263967,Population Characteristics:Health
9595,SRR6263969,Population Characteristics:Health
9596,SRR6263970,Population Characteristics:Health
9597,SRR6263972,Population Characteristics:Health
9598,SRR6263974,Population Characteristics:Health
9599,SRR6263975,Population Characteristics:Health
9600,SRR6263976,Population Characteristics:Health
9601,SRR6263980,Population Characteristics:Health
9602,SRR6263981,Population Characteristics:Health
9603,SRR6263989,Population Characteristics:Health
9604,SRR6263995,Population Characteristics:Health
9605,SRR6263996,Population Characteristics:Health
9606,SRR6263997,Population Characteristics:Health
9607,SRR6263999,Population Characteristics:Health
9608,SRR6264001,Population Characteristics:Health
9609,SRR6264002,Population Characteristics:Health
9610,SRR6264003,Population Characteristics:Health
9611,SRR6264005,Population Characteristics:Health
9612,SRR6264006,Population Characteristics:Health
9613,SRR6264007,Population Characteristics:Health
9614,SRR6264008,Population Characteristics:Health
9615,SRR6264009,Population Characteristics:Health
9616,SRR6264010,Population Characteristics:Health
9617,SRR6264011,Population Characteristics:Health
9618,SRR6264015,Population Characteristics:Health
9619,SRR6264016,Population Characteristics:Health
9620,SRR6264019,Population Characteristics:Health
9621,SRR6264020,Population Characteristics:Health
9622,SRR6264021,Population Characteristics:Health
9623,SRR6264022,Population Characteristics:Health
9624,SRR6264024,Population Characteristics:Health
9625,SRR6264025,Population Characteristics:Health
9626,SRR6264026,Population Characteristics:Health
9627,SRR6264027,Population Characteristics:Health
9628,SRR6264032,Population Characteristics:Health
9629,SRR6264033,Population Characteristics:Health
9630,SRR6264036,Population Characteristics:Health
9631,SRR6264039,Population Characteristics:Health
9632,SRR6264040,Population Characteristics:Health
9633,SRR6264041,Population Characteristics:Health
9634,SRR6264042,Population Characteristics:Health
9635,SRR6264043,Population Characteristics:Health
9636,SRR6264046,Population Characteristics:Health
9637,SRR6264047,Population Characteristics:Health
9638,SRR6264048,Population Characteristics:Health
9639,SRR6264053,Population Characteristics:Health
9640,SRR6264055,Population Characteristics:Health
9641,SRR6264056,Population Characteristics:Health
9642,SRR6264057,Population Characteristics:Health
9643,SRR6264058,Population Characteristics:Health
9644,SRR6264060,Population Characteristics:Health
9645,SRR6264062,Population Characteristics:Health
9646,SRR6264063,Population Characteristics:Health
9647,SRR6264066,Population Characteristics:Health
9648,SRR6264067,Population Characteristics:Health
9649,SRR6264068,Population Characteristics:Health
9650,SRR6264069,Population Characteristics:Health
9651,SRR6264070,Population Characteristics:Health
9652,SRR6264071,Population Characteristics:Health
9653,SRR6264072,Population Characteristics:Health
9654,SRR6264073,Population Characteristics:Health
9655,SRR6264074,Population Characteristics:Health
9656,SRR6264075,Population Characteristics:Health
9657,SRR6264076,Population Characteristics:Health
9658,SRR6264078,Population Characteristics:Health
9659,SRR6264080,Population Characteristics:Health
9660,SRR6264081,Population Characteristics:Health
9661,SRR6264082,Population Characteristics:Health
9662,SRR6264084,Population Characteristics:Health
9663,SRR6264085,Population Characteristics:Health
9664,SRR6264087,Population Characteristics:Health
9665,SRR6264088,Population Characteristics:Health
9666,SRR6264090,Population Characteristics:Health
9667,SRR6264093,Population Characteristics:Health
9668,SRR6264094,Population Characteristics:Health
9669,SRR6264095,Population Characteristics:Health
9670,SRR6264096,Population Characteristics:Health
9671,SRR6264099,Population Characteristics:Health
9672,SRR6264100,Population Characteristics:Health
9673,SRR6264104,Population Characteristics:Health
9674,SRR6264105,Population Characteristics:Health
9675,SRR6264107,Population Characteristics:Health
9676,SRR6264109,Population Characteristics:Health
9677,SRR6264111,Population Characteristics:Health
9678,SRR6264112,Population Characteristics:Health
9679,SRR6264113,Population Characteristics:Health
9680,SRR6264114,Population Characteristics:Health
9681,SRR6264119,Population Characteristics:Health
9682,SRR6264120,Population Characteristics:Health
9683,SRR6264121,Population Characteristics:Health
9684,SRR6264122,Population Characteristics:Health
9685,SRR6264124,Population Characteristics:Health
9686,SRR6264127,Population Characteristics:Health
9687,SRR6264128,Population Characteristics:Health
9688,SRR6264130,Population Characteristics:Health
9689,SRR6264131,Population Characteristics:Health
9690,SRR6264133,Population Characteristics:Health
9691,SRR6264135,Population Characteristics:Health
9692,SRR6264138,Population Characteristics:Health
9693,SRR6264139,Population Characteristics:Health
9694,SRR6264143,Population Characteristics:Health
9695,SRR6264144,Population Characteristics:Health
9696,SRR6264146,Population Characteristics:Health
9697,SRR6264155,Population Characteristics:Health
9698,SRR6264157,Population Characteristics:Health
9699,SRR6264158,Population Characteristics:Health
9700,SRR6264160,Population Characteristics:Health
9701,SRR6264161,Population Characteristics:Health
9702,SRR6264162,Population Characteristics:Health
9703,SRR6264163,Population Characteristics:Health
9704,SRR6264164,Population Characteristics:Health
9705,SRR6264165,Population Characteristics:Health
9706,SRR6264169,Population Characteristics:Health
9707,SRR6264171,Population Characteristics:Health
9708,SRR6264172,Population Characteristics:Health
9709,SRR6264174,Population Characteristics:Health
9710,SRR6264175,Population Characteristics:Health
9711,SRR6264180,Population Characteristics:Health
9712,SRR6264185,Population Characteristics:Health
9713,SRR6264186,Population Characteristics:Health
9714,SRR6264187,Population Characteristics:Health
9715,SRR6264189,Population Characteristics:Health
9716,SRR6264192,Population Characteristics:Health
9717,SRR6264194,Population Characteristics:Health
9718,SRR6264196,Population Characteristics:Health
9719,SRR6264197,Population Characteristics:Health
9720,SRR6264198,Population Characteristics:Health
9721,SRR6264202,Population Characteristics:Health
9722,SRR6264203,Population Characteristics:Health
9723,SRR6264204,Population Characteristics:Health
9724,SRR6264206,Population Characteristics:Health
9725,SRR6264207,Population Characteristics:Health
9726,SRR6264209,Population Characteristics:Health
9727,SRR6264214,Population Characteristics:Health
9728,SRR6264215,Population Characteristics:Health
9729,SRR6264216,Population Characteristics:Health
9730,SRR6264218,Population Characteristics:Health
9731,SRR6264219,Population Characteristics:Health
9732,SRR6264220,Population Characteristics:Health
9733,SRR6264223,Population Characteristics:Health
9734,SRR6264224,Population Characteristics:Health
9735,SRR6264225,Population Characteristics:Health
9736,SRR6264227,Population Characteristics:Health
9737,SRR6264228,Population Characteristics:Health
9738,SRR6264229,Population Characteristics:Health
9739,SRR6264230,Population Characteristics:Health
9740,SRR6264232,Population Characteristics:Health
9741,SRR6264234,Population Characteristics:Health
9742,SRR6264237,Population Characteristics:Health
9743,SRR6264243,Population Characteristics:Health
9744,SRR6264244,Population Characteristics:Health
9745,SRR6264247,Population Characteristics:Health
9746,SRR6264249,Population Characteristics:Health
9747,SRR6264250,Population Characteristics:Health
9748,SRR6264255,Population Characteristics:Health
9749,SRR6264256,Population Characteristics:Health
9750,SRR6264257,Population Characteristics:Health
9751,SRR6264260,Population Characteristics:Health
9752,SRR6264263,Population Characteristics:Health
9753,SRR6264264,Population Characteristics:Health
9754,SRR6264265,Population Characteristics:Health
9755,SRR6264267,Population Characteristics:Health
9756,SRR6264268,Population Characteristics:Health
9757,SRR6264269,Population Characteristics:Health
9758,SRR6264270,Population Characteristics:Health
9759,SRR6264271,Population Characteristics:Health
9760,SRR6264272,Population Characteristics:Health
9761,SRR6264275,Population Characteristics:Health
9762,SRR6264276,Population Characteristics:Health
9763,SRR6264277,Population Characteristics:Health
9764,SRR6264279,Population Characteristics:Health
9765,SRR6264280,Population Characteristics:Health
9766,SRR6264281,Population Characteristics:Health
9767,SRR6264286,Population Characteristics:Health
9768,SRR6264287,Population Characteristics:Health
9769,SRR6264288,Population Characteristics:Health
9770,SRR6264289,Population Characteristics:Health
9771,SRR6264291,Population Characteristics:Health
9772,SRR6264293,Population Characteristics:Health
9773,SRR6264295,Population Characteristics:Health
9774,SRR6264296,Population Characteristics:Health
9775,SRR6264297,Population Characteristics:Health
9776,SRR6264298,Population Characteristics:Health
9777,SRR6264299,Population Characteristics:Health
9778,SRR6264301,Population Characteristics:Health
9779,SRR6264302,Population Characteristics:Health
9780,SRR6264304,Population Characteristics:Health
9781,SRR6264306,Population Characteristics:Health
9782,SRR6264307,Population Characteristics:Health
9783,SRR6264309,Population Characteristics:Health
9784,SRR6264311,Population Characteristics:Health
9785,SRR6264312,Population Characteristics:Health
9786,SRR6264313,Population Characteristics:Health
9787,SRR6264314,Population Characteristics:Health
9788,SRR6264315,Population Characteristics:Health
9789,SRR6264320,Population Characteristics:Health
9790,SRR6264321,Population Characteristics:Health
9791,SRR6264322,Population Characteristics:Health
9792,SRR6264327,Population Characteristics:Health
9793,SRR6264328,Population Characteristics:Health
9794,SRR6264333,Population Characteristics:Health
9795,SRR6264334,Population Characteristics:Health
9796,SRR6264335,Population Characteristics:Health
9797,SRR6264336,Population Characteristics:Health
9798,SRR6264341,Population Characteristics:Health
9799,SRR6264343,Population Characteristics:Health
9800,SRR6264344,Population Characteristics:Health
9801,SRR6264345,Population Characteristics:Health
9802,SRR6264347,Population Characteristics:Health
9803,SRR6264350,Population Characteristics:Health
9804,SRR6264351,Population Characteristics:Health
9805,SRR6264354,Population Characteristics:Health
9806,SRR6264355,Population Characteristics:Health
9807,SRR6264357,Population Characteristics:Health
9808,SRR6264358,Population Characteristics:Health
9809,SRR6264359,Population Characteristics:Health
9810,SRR6264361,Population Characteristics:Health
9811,SRR6264362,Population Characteristics:Health
9812,SRR6264364,Population Characteristics:Health
9813,SRR6264367,Population Characteristics:Health
9814,SRR6264373,Population Characteristics:Health
9815,SRR6264374,Population Characteristics:Health
9816,SRR6264378,Population Characteristics:Health
9817,SRR6264379,Population Characteristics:Health
9818,SRR6264384,Population Characteristics:Health
9819,SRR6264390,Population Characteristics:Health
9820,SRR6264391,Population Characteristics:Health
9821,SRR6264393,Population Characteristics:Health
9822,SRR6264394,Population Characteristics:Health
9823,SRR6264395,Population Characteristics:Health
9824,SRR6264398,Population Characteristics:Health
9825,SRR6264405,Population Characteristics:Health
9826,SRR6264407,Population Characteristics:Health
9827,SRR6264409,Population Characteristics:Health
9828,SRR6264410,Population Characteristics:Health
9829,SRR6264412,Population Characteristics:Health
9830,SRR6264413,Population Characteristics:Health
9831,SRR6264414,Population Characteristics:Health
9832,SRR6264421,Population Characteristics:Health
9833,SRR6264422,Population Characteristics:Health
9834,SRR6264423,Population Characteristics:Health
9835,SRR6264425,Population Characteristics:Health
9836,SRR6264426,Population Characteristics:Health
9837,SRR6264427,Population Characteristics:Health
9838,SRR6264428,Population Characteristics:Health
9839,SRR6264430,Population Characteristics:Health
9840,SRR6264432,Population Characteristics:Health
9841,SRR6264433,Population Characteristics:Health
9842,SRR6264438,Population Characteristics:Health
9843,SRR6264440,Population Characteristics:Health
9844,SRR6264442,Population Characteristics:Health
9845,SRR6264443,Population Characteristics:Health
9846,SRR6264444,Population Characteristics:Health
9847,SRR6264445,Population Characteristics:Health
9848,SRR6264451,Population Characteristics:Health
9849,SRR6264455,Population Characteristics:Health
9850,SRR6264457,Population Characteristics:Health
9851,SRR6264459,Population Characteristics:Health
9852,SRR6264465,Population Characteristics:Health
9853,SRR6264466,Population Characteristics:Health
9854,SRR6264468,Population Characteristics:Health
9855,SRR6264469,Population Characteristics:Health
9856,SRR6264472,Population Characteristics:Health
9857,SRR6264473,Population Characteristics:Health
9858,SRR6264474,Population Characteristics:Health
9859,SRR6264476,Population Characteristics:Health
9860,SRR6264481,Population Characteristics:Health
9861,SRR6264484,Population Characteristics:Health
9862,SRR6264485,Population Characteristics:Health
9863,SRR6264490,Population Characteristics:Health
9864,SRR6264491,Population Characteristics:Health
9865,SRR6264494,Population Characteristics:Health
9866,SRR6264495,Population Characteristics:Health
9867,SRR6264497,Population Characteristics:Health
9868,SRR6264499,Population Characteristics:Health
9869,SRR6264503,Population Characteristics:Health
9870,SRR6264504,Population Characteristics:Health
9871,SRR6264505,Population Characteristics:Health
9872,SRR6264506,Population Characteristics:Health
9873,SRR6264508,Population Characteristics:Health
9874,SRR6264509,Population Characteristics:Health
9875,SRR6264510,Population Characteristics:Health
9876,SRR6264512,Population Characteristics:Health
9877,SRR6264518,Population Characteristics:Health
9878,SRR6264519,Population Characteristics:Health
9879,SRR6264520,Population Characteristics:Health
9880,SRR6264521,Population Characteristics:Health
9881,SRR6264525,Population Characteristics:Health
9882,SRR6264528,Population Characteristics:Health
9883,SRR6264532,Population Characteristics:Health
9884,SRR6264534,Population Characteristics:Health
9885,SRR6264535,Population Characteristics:Health
9886,SRR6264536,Population Characteristics:Health
9887,SRR6264539,Population Characteristics:Health
9888,SRR6264540,Population Characteristics:Health
9889,SRR6264541,Population Characteristics:Health
9890,SRR6264543,Population Characteristics:Health
9891,SRR6264544,Population Characteristics:Health
9892,SRR6264545,Population Characteristics:Health
9893,SRR6264547,Population Characteristics:Health
9894,SRR6264548,Population Characteristics:Health
9895,SRR6264552,Population Characteristics:Health
9896,SRR6264554,Population Characteristics:Health
9897,SRR6264555,Population Characteristics:Health
9898,SRR6264556,Population Characteristics:Health
9899,SRR6264562,Population Characteristics:Health
9900,SRR6264567,Population Characteristics:Health
9901,SRR6264570,Population Characteristics:Health
9902,SRR6264572,Population Characteristics:Health
9903,SRR6264574,Population Characteristics:Health
9904,SRR6264576,Population Characteristics:Health
9905,SRR6264577,Population Characteristics:Health
9906,SRR6264580,Population Characteristics:Health
9907,SRR6264581,Population Characteristics:Health
9908,SRR6264582,Population Characteristics:Health
9909,SRR6264583,Population Characteristics:Health
9910,SRR6264584,Population Characteristics:Health
9911,SRR6264585,Population Characteristics:Health
9912,SRR6264587,Population Characteristics:Health
9913,SRR6264590,Population Characteristics:Health
9914,SRR6264600,Population Characteristics:Health
9915,SRR6264601,Population Characteristics:Health
9916,SRR6264608,Population Characteristics:Health
9917,SRR6264609,Population Characteristics:Health
9918,SRR6264612,Population Characteristics:Health
